Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2021-03-25 00:00:00+08:00,1970.010009765625,1988.8800048828125,1946.800048828125,1971.0,1727.552734375,3157523,0.0,0.0
2021-03-26 00:00:00+08:00,1985.0,2022.0,1958.0,2013.0,1764.3651123046875,5001642,0.0,0.0
2021-03-29 00:00:00+08:00,2043.199951171875,2096.35009765625,2026.1500244140625,2034.0999755859375,1782.8587646484375,5699220,0.0,0.0
2021-03-30 00:00:00+08:00,2040.0,2086.0,2035.0799560546875,2056.050048828125,1802.0980224609375,3262697,0.0,0.0
2021-03-31 00:00:00+08:00,2045.0999755859375,2046.02001953125,2000.0,2009.0,1760.859130859375,3715441,0.0,0.0
2021-04-01 00:00:00+08:00,2024.0,2046.800048828125,2001.219970703125,2044.5,1791.9742431640625,2658763,0.0,0.0
2021-04-02 00:00:00+08:00,2056.0,2165.0,2056.0,2162.0,1894.961181640625,5202757,0.0,0.0
2021-04-06 00:00:00+08:00,2161.0,2161.97998046875,2102.300048828125,2126.030029296875,1863.4342041015625,3274177,0.0,0.0
2021-04-07 00:00:00+08:00,2104.06005859375,2117.300048828125,2050.0,2061.0,1806.4364013671875,4020097,0.0,0.0
2021-04-08 00:00:00+08:00,2047.030029296875,2079.0,2044.0,2070.0,1814.32470703125,2854762,0.0,0.0
2021-04-09 00:00:00+08:00,2042.0,2054.0,2005.010009765625,2020.0,1770.5003662109375,2880886,0.0,0.0
2021-04-12 00:00:00+08:00,2011.0,2030.0,1991.699951171875,2008.8900146484375,1760.7628173828125,3194307,0.0,0.0
2021-04-13 00:00:00+08:00,2020.0,2049.800048828125,2009.0,2021.0,1771.376953125,2899215,0.0,0.0
2021-04-14 00:00:00+08:00,2035.0,2048.0,2016.0,2047.0,1794.1656494140625,2411465,0.0,0.0
2021-04-15 00:00:00+08:00,2030.9000244140625,2046.9000244140625,1990.0,2015.5999755859375,1766.6439208984375,3436621,0.0,0.0
2021-04-16 00:00:00+08:00,2025.0799560546875,2068.0,2012.0,2054.97998046875,1801.159912109375,3029370,0.0,0.0
2021-04-19 00:00:00+08:00,2055.0,2098.360107421875,2033.0,2088.0,1830.1015625,3175391,0.0,0.0
2021-04-20 00:00:00+08:00,2071.10009765625,2129.0,2070.0,2094.800048828125,1836.061767578125,2829037,0.0,0.0
2021-04-21 00:00:00+08:00,2076.0,2097.800048828125,2065.10009765625,2080.0,1823.089599609375,2614975,0.0,0.0
2021-04-22 00:00:00+08:00,2089.89990234375,2099.0,2051.5,2055.5,1801.61572265625,2685002,0.0,0.0
2021-04-23 00:00:00+08:00,2055.969970703125,2119.8798828125,2052.5,2108.93994140625,1848.4549560546875,3346277,0.0,0.0
2021-04-26 00:00:00+08:00,2132.0,2135.0,2073.60009765625,2077.820068359375,1821.1787109375,3404511,0.0,0.0
2021-04-27 00:00:00+08:00,2087.080078125,2095.25,2065.090087890625,2094.43994140625,1835.7459716796875,2210785,0.0,0.0
2021-04-28 00:00:00+08:00,2010.0,2047.5,2003.0,2042.0,1789.7830810546875,8134295,0.0,0.0
2021-04-29 00:00:00+08:00,2047.0400390625,2049.93994140625,2014.0,2026.3599853515625,1776.074951171875,4128378,0.0,0.0
2021-04-30 00:00:00+08:00,2026.0,2036.0,2003.7099609375,2006.780029296875,1758.9132080078125,3840137,0.0,0.0
2021-05-06 00:00:00+08:00,2000.0,2006.8399658203125,1953.0,1959.0,1717.0347900390625,5354614,0.0,0.0
2021-05-07 00:00:00+08:00,1965.0,1967.97998046875,1901.0,1903.0,1667.951416015625,5249339,0.0,0.0
2021-05-10 00:00:00+08:00,1900.0,1909.0,1866.010009765625,1879.030029296875,1646.9425048828125,4600318,0.0,0.0
2021-05-11 00:00:00+08:00,1876.0,1966.0,1873.300048828125,1959.0,1717.0347900390625,4249412,0.0,0.0
2021-05-12 00:00:00+08:00,1949.0799560546875,1999.0,1949.0,1984.0,1738.9468994140625,3269887,0.0,0.0
2021-05-13 00:00:00+08:00,1965.75,1985.050048828125,1953.0,1971.5,1727.990966796875,2507751,0.0,0.0
2021-05-14 00:00:00+08:00,1982.0,2030.5,1976.0,2009.8499755859375,1761.604248046875,3561129,0.0,0.0
2021-05-17 00:00:00+08:00,2025.0999755859375,2085.199951171875,2025.0999755859375,2057.9599609375,1803.771728515625,4452400,0.0,0.0
2021-05-18 00:00:00+08:00,2065.0,2077.0,2045.06005859375,2059.31005859375,1804.9552001953125,1750428,0.0,0.0
2021-05-19 00:00:00+08:00,2059.0,2074.81005859375,2040.0,2049.0,1795.91845703125,2240972,0.0,0.0
2021-05-20 00:00:00+08:00,2074.0,2074.10009765625,2045.3599853515625,2058.8798828125,1804.5780029296875,2185716,0.0,0.0
2021-05-21 00:00:00+08:00,2055.080078125,2079.8798828125,2037.02001953125,2042.0999755859375,1789.87060546875,2424823,0.0,0.0
2021-05-24 00:00:00+08:00,2051.0,2080.06005859375,2031.0,2071.2900390625,1815.4554443359375,3254808,0.0,0.0
2021-05-25 00:00:00+08:00,2085.0,2200.10009765625,2085.0,2194.5,1923.447509765625,6775695,0.0,0.0
2021-05-26 00:00:00+08:00,2207.97998046875,2241.800048828125,2193.080078125,2220.0,1945.797607421875,3860420,0.0,0.0
2021-05-27 00:00:00+08:00,2211.02001953125,2320.0,2201.10009765625,2245.0,1967.7098388671875,4537338,0.0,0.0
2021-05-28 00:00:00+08:00,2240.969970703125,2250.0,2205.510009765625,2230.0,1954.5625,2580731,0.0,0.0
2021-05-31 00:00:00+08:00,2215.5,2218.35009765625,2172.0,2218.0,1944.04443359375,3173900,0.0,0.0
2021-06-01 00:00:00+08:00,2222.0,2248.949951171875,2206.0,2240.949951171875,1964.159912109375,3061634,0.0,0.0
2021-06-02 00:00:00+08:00,2250.0,2264.0,2208.179931640625,2222.0,1947.55029296875,2286277,0.0,0.0
2021-06-03 00:00:00+08:00,2220.0,2260.340087890625,2210.080078125,2222.219970703125,1947.7431640625,2345031,0.0,0.0
2021-06-04 00:00:00+08:00,2215.0,2288.0,2214.0400390625,2251.5,1973.4068603515625,3142219,0.0,0.0
2021-06-07 00:00:00+08:00,2265.0,2279.0,2240.010009765625,2271.0,1990.4984130859375,2546627,0.0,0.0
2021-06-08 00:00:00+08:00,2260.0,2279.989990234375,2161.14990234375,2191.0,1920.3795166015625,4731363,0.0,0.0
2021-06-09 00:00:00+08:00,2192.0,2214.0,2160.110107421875,2199.5,1927.8294677734375,2550235,0.0,0.0
2021-06-10 00:00:00+08:00,2195.0,2251.3701171875,2190.080078125,2238.47998046875,1961.9951171875,2556663,0.0,0.0
2021-06-11 00:00:00+08:00,2239.0,2244.0,2178.81005859375,2178.81005859375,1909.6953125,3397066,0.0,0.0
2021-06-15 00:00:00+08:00,2195.10009765625,2208.8798828125,2148.0,2193.0,1922.1322021484375,2936130,0.0,0.0
2021-06-16 00:00:00+08:00,2192.0,2195.0,2148.0,2158.0,1891.4556884765625,2759315,0.0,0.0
2021-06-17 00:00:00+08:00,2155.64990234375,2188.0,2144.360107421875,2156.909912109375,1890.5001220703125,2106753,0.0,0.0
2021-06-18 00:00:00+08:00,2147.0,2156.5,2065.0,2090.93994140625,1832.6783447265625,5402821,0.0,0.0
2021-06-21 00:00:00+08:00,2085.0,2099.68994140625,2050.0,2081.639892578125,1824.52685546875,3548826,0.0,0.0
2021-06-22 00:00:00+08:00,2092.0,2098.0,2053.889892578125,2074.969970703125,1818.6807861328125,3322818,0.0,0.0
2021-06-23 00:00:00+08:00,2080.0,2083.0,2034.1500244140625,2038.0,1786.2772216796875,3707901,0.0,0.0
2021-06-24 00:00:00+08:00,2040.010009765625,2080.0,2021.0,2068.050048828125,1812.615478515625,3147370,0.0,0.0
2021-06-25 00:00:00+08:00,2049.9599609375,2109.0,2042.5999755859375,2092.0,1850.8741455078125,3587543,19.293,0.0
2021-06-28 00:00:00+08:00,2100.0,2118.0,2073.0,2103.010009765625,1860.6153564453125,2745242,0.0,0.0
2021-06-29 00:00:00+08:00,2108.0,2115.0,2051.0,2062.0,1824.3321533203125,3303063,0.0,0.0
2021-06-30 00:00:00+08:00,2065.0,2074.0,2046.300048828125,2056.699951171875,1819.6429443359375,2191566,0.0,0.0
2021-07-01 00:00:00+08:00,2059.969970703125,2110.0,2031.5999755859375,2105.0,1862.3760986328125,3370124,0.0,0.0
2021-07-02 00:00:00+08:00,2075.0,2075.0,2011.5,2013.0,1780.97998046875,4627531,0.0,0.0
2021-07-05 00:00:00+08:00,2000.0,2019.8800048828125,1985.0,1994.0,1764.169921875,3442095,0.0,0.0
2021-07-06 00:00:00+08:00,1995.0,2014.0,1960.010009765625,2012.9000244140625,1780.891357421875,3528251,0.0,0.0
2021-07-07 00:00:00+08:00,2010.0,2028.8800048828125,1999.010009765625,2004.0,1773.017333984375,2812212,0.0,0.0
2021-07-08 00:00:00+08:00,2000.0999755859375,2004.0,1968.0,1985.0,1756.207275390625,3551669,0.0,0.0
2021-07-09 00:00:00+08:00,1964.52001953125,1985.9100341796875,1945.0,1972.1099853515625,1744.8028564453125,3090790,0.0,0.0
2021-07-12 00:00:00+08:00,1975.550048828125,1998.780029296875,1940.5,1961.0,1734.9736328125,3901024,0.0,0.0
2021-07-13 00:00:00+08:00,1968.0,2005.5,1965.0,1982.9000244140625,1754.3492431640625,2992471,0.0,0.0
2021-07-14 00:00:00+08:00,1974.0,1974.5,1945.0,1962.0,1735.8582763671875,3077069,0.0,0.0
2021-07-15 00:00:00+08:00,1955.02001953125,2013.0,1950.5999755859375,1997.989990234375,1767.7000732421875,4219005,0.0,0.0
2021-07-16 00:00:00+08:00,1980.0,1996.5999755859375,1950.0,1955.9000244140625,1730.461181640625,3540764,0.0,0.0
2021-07-19 00:00:00+08:00,1955.8900146484375,1986.0,1941.0,1975.0,1747.3597412109375,3005234,0.0,0.0
2021-07-20 00:00:00+08:00,1975.0,1988.9300537109375,1961.4100341796875,1980.0,1751.783447265625,2347521,0.0,0.0
2021-07-21 00:00:00+08:00,1989.0,2006.0,1962.010009765625,1969.0,1742.051513671875,2978013,0.0,0.0
2021-07-22 00:00:00+08:00,1960.0,1973.9000244140625,1938.9599609375,1940.010009765625,1716.4027099609375,3909047,0.0,0.0
2021-07-23 00:00:00+08:00,1937.8199462890625,1937.8199462890625,1895.0899658203125,1900.0,1681.00439453125,4758547,0.0,0.0
2021-07-26 00:00:00+08:00,1879.0,1879.0,1780.0,1804.1099853515625,1596.1668701171875,9861948,0.0,0.0
2021-07-27 00:00:00+08:00,1803.0,1810.0,1703.0,1712.8900146484375,1515.4608154296875,8657699,0.0,0.0
2021-07-28 00:00:00+08:00,1703.0,1788.199951171875,1682.1199951171875,1768.9000244140625,1565.01513671875,8536884,0.0,0.0
2021-07-29 00:00:00+08:00,1810.010009765625,1823.0,1734.3399658203125,1749.7900390625,1548.10791015625,6386385,0.0,0.0
2021-07-30 00:00:00+08:00,1725.0,1725.0,1657.760009765625,1678.989990234375,1485.46826171875,7773589,0.0,0.0
2021-08-02 00:00:00+08:00,1664.0,1755.97998046875,1620.719970703125,1755.0,1552.7171630859375,9740065,0.0,0.0
2021-08-03 00:00:00+08:00,1730.0,1768.989990234375,1688.800048828125,1749.300048828125,1547.6741943359375,5437475,0.0,0.0
2021-08-04 00:00:00+08:00,1734.06005859375,1760.0,1718.0,1724.0,1525.2904052734375,3817549,0.0,0.0
2021-08-05 00:00:00+08:00,1692.8800048828125,1745.0,1676.3599853515625,1699.0,1503.171875,4805969,0.0,0.0
2021-08-06 00:00:00+08:00,1689.0,1694.010009765625,1646.5999755859375,1671.0,1478.3992919921875,4568610,0.0,0.0
2021-08-09 00:00:00+08:00,1651.0,1709.0,1650.0,1693.800048828125,1498.5714111328125,4769775,0.0,0.0
2021-08-10 00:00:00+08:00,1700.0,1802.8800048828125,1675.0,1799.0,1591.645751953125,8328505,0.0,0.0
2021-08-11 00:00:00+08:00,1780.010009765625,1785.010009765625,1750.010009765625,1750.5,1548.73583984375,3866259,0.0,0.0
2021-08-12 00:00:00+08:00,1732.0,1749.0,1686.18994140625,1690.0,1495.209228515625,4755097,0.0,0.0
2021-08-13 00:00:00+08:00,1690.0,1713.0,1679.0,1700.0400390625,1504.0919189453125,3790452,0.0,0.0
2021-08-16 00:00:00+08:00,1696.0,1713.5999755859375,1685.0799560546875,1699.199951171875,1503.3486328125,2805697,0.0,0.0
2021-08-17 00:00:00+08:00,1700.0,1700.0,1628.8800048828125,1635.0,1446.5487060546875,6120077,0.0,0.0
2021-08-18 00:00:00+08:00,1624.6600341796875,1642.989990234375,1600.0,1620.0,1433.2774658203125,5997026,0.0,0.0
2021-08-19 00:00:00+08:00,1622.219970703125,1643.199951171875,1600.0,1619.969970703125,1433.2508544921875,4129195,0.0,0.0
2021-08-20 00:00:00+08:00,1555.1700439453125,1597.550048828125,1525.5,1548.0,1369.5762939453125,11454454,0.0,0.0
2021-08-23 00:00:00+08:00,1537.8800048828125,1599.0,1536.77001953125,1570.18994140625,1389.2086181640625,7159720,0.0,0.0
2021-08-24 00:00:00+08:00,1575.0,1642.550048828125,1565.77001953125,1625.1800537109375,1437.8604736328125,7259447,0.0,0.0
2021-08-25 00:00:00+08:00,1647.6400146484375,1680.8699951171875,1643.0,1665.02001953125,1473.1083984375,5423890,0.0,0.0
2021-08-26 00:00:00+08:00,1664.989990234375,1664.989990234375,1594.719970703125,1595.0,1411.158935546875,5402037,0.0,0.0
2021-08-27 00:00:00+08:00,1589.0,1625.0,1584.0999755859375,1596.030029296875,1412.0703125,3609545,0.0,0.0
2021-08-30 00:00:00+08:00,1605.0,1613.0,1545.949951171875,1586.0,1403.1961669921875,5158770,0.0,0.0
2021-08-31 00:00:00+08:00,1589.800048828125,1616.3499755859375,1555.0999755859375,1558.0,1378.423583984375,4367709,0.0,0.0
2021-09-01 00:00:00+08:00,1559.0,1634.989990234375,1531.0999755859375,1622.010009765625,1435.0557861328125,7731610,0.0,0.0
2021-09-02 00:00:00+08:00,1632.989990234375,1643.0,1600.8900146484375,1618.800048828125,1432.2156982421875,4283679,0.0,0.0
2021-09-03 00:00:00+08:00,1610.02001953125,1659.7900390625,1582.0,1658.219970703125,1467.092041015625,5283518,0.0,0.0
2021-09-06 00:00:00+08:00,1649.0,1708.1600341796875,1626.1500244140625,1670.6700439453125,1478.107421875,5533806,0.0,0.0
2021-09-07 00:00:00+08:00,1661.030029296875,1684.47998046875,1651.0,1669.0,1476.629638671875,3121122,0.0,0.0
2021-09-08 00:00:00+08:00,1660.0,1671.1800537109375,1628.0799560546875,1633.0999755859375,1444.8675537109375,3306367,0.0,0.0
2021-09-09 00:00:00+08:00,1626.0,1645.0,1624.010009765625,1634.0799560546875,1445.734619140625,1995013,0.0,0.0
2021-09-10 00:00:00+08:00,1634.0799560546875,1668.800048828125,1633.0,1662.5799560546875,1470.94970703125,3338811,0.0,0.0
2021-09-13 00:00:00+08:00,1665.0,1684.0,1640.0999755859375,1654.0,1463.3585205078125,2772002,0.0,0.0
2021-09-14 00:00:00+08:00,1659.0,1683.0,1653.0,1657.0,1466.0128173828125,3376061,0.0,0.0
2021-09-15 00:00:00+08:00,1650.0,1660.0,1610.0,1615.739990234375,1429.5084228515625,4157005,0.0,0.0
2021-09-16 00:00:00+08:00,1603.0,1644.0,1585.0,1638.0699462890625,1449.2646484375,4596802,0.0,0.0
2021-09-17 00:00:00+08:00,1620.0,1705.5999755859375,1620.0,1686.0,1491.6702880859375,5513025,0.0,0.0
2021-09-22 00:00:00+08:00,1658.8299560546875,1688.0,1635.0,1637.68994140625,1448.928466796875,3174300,0.0,0.0
2021-09-23 00:00:00+08:00,1638.0,1655.8800048828125,1625.0799560546875,1635.0,1446.5487060546875,3034181,0.0,0.0
2021-09-24 00:00:00+08:00,1628.0,1719.97998046875,1628.0,1694.0,1498.7481689453125,6953660,0.0,0.0
2021-09-27 00:00:00+08:00,1750.0,1863.4000244140625,1750.0,1855.0,1641.1912841796875,12686892,0.0,0.0
2021-09-28 00:00:00+08:00,1848.0,1860.0,1795.0,1822.06005859375,1612.0479736328125,4922105,0.0,0.0
2021-09-29 00:00:00+08:00,1809.0,1845.010009765625,1785.9000244140625,1820.0,1610.2252197265625,4329065,0.0,0.0
2021-09-30 00:00:00+08:00,1818.1800537109375,1850.219970703125,1803.4000244140625,1830.0,1619.0726318359375,4053929,0.0,0.0
2021-10-08 00:00:00+08:00,1822.4200439453125,1878.0,1807.22998046875,1839.5999755859375,1627.566162109375,4745196,0.0,0.0
2021-10-11 00:00:00+08:00,1839.510009765625,1889.9000244140625,1831.010009765625,1867.1199951171875,1651.9141845703125,3767557,0.0,0.0
2021-10-12 00:00:00+08:00,1866.0,1877.0,1842.4200439453125,1870.989990234375,1655.338134765625,3060642,0.0,0.0
2021-10-13 00:00:00+08:00,1870.0,1949.949951171875,1862.0,1929.9000244140625,1707.4580078125,5014261,0.0,0.0
2021-10-14 00:00:00+08:00,1928.9300537109375,1941.800048828125,1896.0,1911.0,1690.736572265625,2662255,0.0,0.0
2021-10-15 00:00:00+08:00,1890.0999755859375,1929.989990234375,1890.0999755859375,1916.969970703125,1696.0184326171875,2856078,0.0,0.0
2021-10-18 00:00:00+08:00,1888.0,1888.0,1787.0,1800.0,1592.530517578125,6965202,0.0,0.0
2021-10-19 00:00:00+08:00,1800.0,1838.800048828125,1799.8800048828125,1812.1800537109375,1603.306640625,4031456,0.0,0.0
2021-10-20 00:00:00+08:00,1833.0,1849.800048828125,1806.010009765625,1841.0,1628.8050537109375,2866339,0.0,0.0
2021-10-21 00:00:00+08:00,1841.0999755859375,1860.0,1829.0,1844.0,1631.458984375,2301870,0.0,0.0
2021-10-22 00:00:00+08:00,1855.0,1921.010009765625,1854.0,1901.0,1681.88916015625,3596260,0.0,0.0
2021-10-25 00:00:00+08:00,1880.0,1885.010009765625,1858.0,1873.030029296875,1657.1429443359375,3246133,0.0,0.0
2021-10-26 00:00:00+08:00,1864.030029296875,1878.989990234375,1844.0,1861.050048828125,1646.5439453125,2113026,0.0,0.0
2021-10-27 00:00:00+08:00,1852.300048828125,1858.300048828125,1800.0999755859375,1819.0,1609.340576171875,3464729,0.0,0.0
2021-10-28 00:00:00+08:00,1825.199951171875,1843.780029296875,1802.0,1825.489990234375,1615.08251953125,2949093,0.0,0.0
2021-10-29 00:00:00+08:00,1825.0,1848.0,1813.0,1826.0799560546875,1615.6044921875,2877586,0.0,0.0
2021-11-01 00:00:00+08:00,1780.0,1826.300048828125,1760.0,1803.0,1595.184814453125,4168998,0.0,0.0
2021-11-02 00:00:00+08:00,1796.699951171875,1844.219970703125,1788.0,1804.6400146484375,1596.6356201171875,3250024,0.0,0.0
2021-11-03 00:00:00+08:00,1800.0,1809.97998046875,1761.18994140625,1765.0,1561.5645751953125,2782931,0.0,0.0
2021-11-04 00:00:00+08:00,1777.93994140625,1816.0,1769.4200439453125,1804.199951171875,1596.246337890625,3113043,0.0,0.0
2021-11-05 00:00:00+08:00,1804.2099609375,1844.989990234375,1804.2099609375,1819.93994140625,1610.1722412109375,2707723,0.0,0.0
2021-11-08 00:00:00+08:00,1820.0,1830.800048828125,1802.050048828125,1820.0999755859375,1610.3135986328125,1770572,0.0,0.0
2021-11-09 00:00:00+08:00,1819.97998046875,1827.8699951171875,1782.0,1790.010009765625,1583.6920166015625,2735192,0.0,0.0
2021-11-10 00:00:00+08:00,1790.010009765625,1795.0,1735.0,1753.989990234375,1551.823486328125,3534877,0.0,0.0
2021-11-11 00:00:00+08:00,1752.9300537109375,1769.5999755859375,1741.5,1769.5999755859375,1565.63427734375,2265187,0.0,0.0
2021-11-12 00:00:00+08:00,1778.0,1785.050048828125,1766.6600341796875,1773.780029296875,1569.332763671875,1760663,0.0,0.0
2021-11-15 00:00:00+08:00,1773.6800537109375,1784.0,1750.0,1761.1400146484375,1558.149658203125,2494735,0.0,0.0
2021-11-16 00:00:00+08:00,1768.0,1818.0,1765.0,1808.0,1599.6083984375,3352624,0.0,0.0
2021-11-17 00:00:00+08:00,1805.0,1820.5,1790.010009765625,1795.0,1588.10693359375,2450546,0.0,0.0
2021-11-18 00:00:00+08:00,1781.219970703125,1807.0,1770.0,1792.0,1585.4525146484375,1952089,0.0,0.0
2021-11-19 00:00:00+08:00,1794.18994140625,1849.0,1788.199951171875,1828.4100341796875,1617.666015625,3115559,0.0,0.0
2021-11-22 00:00:00+08:00,1849.0,1909.0,1848.0,1854.27001953125,1640.5452880859375,4257268,0.0,0.0
2021-11-23 00:00:00+08:00,1852.0,1917.0,1852.0,1896.4300537109375,1677.845947265625,4578220,0.0,0.0
2021-11-24 00:00:00+08:00,1900.0,1966.0,1897.0,1941.0,1717.27880859375,5451235,0.0,0.0
2021-11-25 00:00:00+08:00,1953.0,1986.199951171875,1946.25,1956.030029296875,1730.5762939453125,3975288,0.0,0.0
2021-11-26 00:00:00+08:00,1964.8299560546875,1967.0,1925.0,1941.010009765625,1717.2877197265625,3265557,0.0,0.0
2021-11-29 00:00:00+08:00,1960.0,1990.0,1951.0799560546875,1985.0,1756.207275390625,4239934,0.0,0.0
2021-11-30 00:00:00+08:00,1985.4000244140625,1989.9000244140625,1927.5,1930.77001953125,1708.2276611328125,3692487,0.0,0.0
2021-12-01 00:00:00+08:00,1950.0,1959.949951171875,1919.02001953125,1932.989990234375,1710.1917724609375,2625440,0.0,0.0
2021-12-02 00:00:00+08:00,1940.0,1942.1500244140625,1919.5999755859375,1934.0,1711.08544921875,2042182,0.0,0.0
2021-12-03 00:00:00+08:00,1932.0,1988.6199951171875,1931.050048828125,1971.8800048828125,1744.599609375,3581839,0.0,0.0
2021-12-06 00:00:00+08:00,1983.0,1990.0,1950.0,1967.300048828125,1740.54736328125,3106388,0.0,0.0
2021-12-07 00:00:00+08:00,1980.739990234375,1987.8699951171875,1946.72998046875,1955.8699951171875,1730.4349365234375,3697989,0.0,0.0
2021-12-08 00:00:00+08:00,1964.8800048828125,2045.0,1950.0,2043.0,1807.522216796875,6104807,0.0,0.0
2021-12-09 00:00:00+08:00,2054.93994140625,2116.919921875,2045.0,2086.550048828125,1846.0523681640625,6423918,0.0,0.0
2021-12-10 00:00:00+08:00,2060.0,2095.780029296875,2056.0,2090.0,1849.1051025390625,4314822,0.0,0.0
2021-12-13 00:00:00+08:00,2154.0,2180.0,2118.0,2118.199951171875,1874.054443359375,6580656,0.0,0.0
2021-12-14 00:00:00+08:00,2118.199951171875,2167.89990234375,2100.0,2150.0,1902.18896484375,4044941,0.0,0.0
2021-12-15 00:00:00+08:00,2142.14990234375,2164.949951171875,2125.02001953125,2135.0,1888.91796875,3007827,0.0,0.0
2021-12-16 00:00:00+08:00,2115.0,2144.050048828125,2086.22998046875,2118.989990234375,1874.7535400390625,3721136,0.0,0.0
2021-12-17 00:00:00+08:00,2100.5,2108.0,2036.0,2050.699951171875,1814.33447265625,4840318,0.0,0.0
2021-12-20 00:00:00+08:00,2063.830078125,2084.0,2041.0,2058.9599609375,1821.6424560546875,3225769,0.0,0.0
2021-12-21 00:00:00+08:00,2045.0,2069.1298828125,2012.8299560546875,2038.199951171875,1803.2752685546875,2628589,0.0,0.0
2021-12-22 00:00:00+08:00,2040.0,2063.0,2040.0,2048.0,1811.9456787109375,1743079,0.0,0.0
2021-12-23 00:00:00+08:00,2053.0,2120.0,2025.0,2120.0,1875.647216796875,3909854,0.0,0.0
2021-12-24 00:00:00+08:00,2148.8798828125,2216.9599609375,2148.8798828125,2194.090087890625,1941.1973876953125,5612959,0.0,0.0
2021-12-27 00:00:00+08:00,2168.0,2168.0,2112.0,2131.820068359375,1886.1046142578125,3755590,0.0,0.0
2021-12-28 00:00:00+08:00,2133.0,2155.5,2116.60009765625,2138.179931640625,1891.7315673828125,2765070,0.0,0.0
2021-12-29 00:00:00+08:00,2150.0,2154.25,2041.0,2041.0,1805.7525634765625,5404902,0.0,0.0
2021-12-30 00:00:00+08:00,2041.0,2088.97998046875,2028.0,2075.0,1835.8338623046875,3526136,0.0,0.0
2021-12-31 00:00:00+08:00,2070.0,2072.97998046875,2028.0,2050.0,1813.71533203125,2966491,0.0,0.0
2022-01-04 00:00:00+08:00,2055.0,2068.949951171875,2014.0,2051.22998046875,1814.803466796875,3384262,0.0,0.0
